frameworks,latencyAvg,latencyStdev,latencyMax,totalRequests,startTime,endTime,5xx,connect,read,write,timeout
chi-prefork,25.63ms,8.18ms,277.62ms,299161,1697086620,1697086636,,,,,
chi-prefork,34.02ms,8.95ms,292.81ms,224497,1697086638,1697086653,,,,,
chi-scratch,4.34ms,5.12ms,66.70ms,2611719,1697087371,1697087387,,,,,
chi-scratch,12.34ms,10.63ms,121.08ms,694578,1697087389,1697087404,,,,,
chi-scratch,21.46ms,14.24ms,143.24ms,369356,1697087406,1697087421,,,,,
chi-scratch,30.72ms,17.15ms,146.67ms,251787,1697087423,1697087438,,,,,
chi-scratch,40.15ms,19.68ms,189.51ms,190657,1697087440,1697087455,,,,,
chi-sjson,4.35ms,5.17ms,70.44ms,2630729,1697088280,1697088295,,,,,
chi-sjson,12.13ms,10.36ms,126.32ms,704251,1697088297,1697088312,,,,,
chi-sjson,21.11ms,13.87ms,125.39ms,374926,1697088314,1697088329,,,,,
chi-sjson,30.18ms,16.67ms,163.49ms,256114,1697088331,1697088346,,,,,
chi-sjson,39.41ms,19.18ms,171.26ms,194213,1697088348,1697088363,,,,,
chi-sjson-prefork,4.39ms,5.83ms,78.79ms,3405991,1697088924,1697088940,,,,,
chi-sjson-prefork,8.63ms,4.81ms,232.35ms,903335,1697088942,1697088957,,,,,
chi-sjson-prefork,17.00ms,5.66ms,246.14ms,451919,1697088959,1697088974,,,,,
chi-sjson-prefork,25.57ms,8.55ms,262.07ms,300671,1697088976,1697088991,,,,,
chi-sjson-prefork,33.77ms,7.72ms,264.58ms,225568,1697088993,1697089008,,,,,
clevergo,4.49ms,5.47ms,74.34ms,2636883,1697090007,1697090022,,,,,
clevergo,14.40ms,10.61ms,99.71ms,561679,1697090024,1697090040,,,,,
clevergo,27.11ms,14.15ms,126.79ms,283403,1697090042,1697090057,,,,,
clevergo,40.19ms,17.05ms,179.27ms,189385,1697090059,1697090074,,,,,
clevergo,54.45ms,20.22ms,236.83ms,139524,1697090076,1697090091,,,,,
codeigniter,105.57ms,97.25ms,721.94ms,86767,1697090978,1697090994,,,,,
codeigniter,103.29ms,81.87ms,648.91ms,80796,1697090996,1697091011,,,,,
codeigniter,109.27ms,84.17ms,582.72ms,75374,1697091013,1697091028,,,,,
codeigniter,118.25ms,97.84ms,596.20ms,71140,1697091030,1697091045,,,,,
codeigniter,114.58ms,48.24ms,508.52ms,67024,1697091047,1697091062,,,,,
coldbox,49.90ms,55.31ms,589.07ms,209323,1697091990,1697092005,,,,,
coldbox,50.78ms,42.85ms,504.72ms,168574,1697092007,1697092023,,,,,
coldbox,60.21ms,44.54ms,397.31ms,134960,1697092025,1697092040,,,,,
coldbox,70.06ms,46.79ms,399.49ms,113143,1697092042,1697092057,,,,,
coldbox,79.83ms,46.79ms,377.08ms,97343,1697092059,1697092074,,,,,
coldbox-adobe,79.45ms,94.28ms,983.12ms,158767,1697093167,1697093182,,,,,
coldbox-adobe,72.10ms,75.15ms,871.41ms,138202,1697093184,1697093199,,,,,
coldbox-adobe,68.94ms,57.37ms,474.31ms,121811,1697093201,1697093217,,,,,
coldbox-adobe,75.58ms,61.67ms,407.61ms,109275,1697093219,1697093234,,,,,
coldbox-adobe,85.74ms,71.19ms,533.74ms,96553,1697093236,1697093251,,,,,
comet,4.40ms,2.25ms,45.88ms,1762222,1697095521,1697095536,,,,,
comet,7.20ms,3.55ms,61.77ms,1077709,1697095538,1697095553,,,,,
comet,14.08ms,6.30ms,82.26ms,545030,1697095555,1697095570,,,,,
comet,21.18ms,9.25ms,117.41ms,362469,1697095572,1697095587,,,,,
comet,28.11ms,11.37ms,103.07ms,271354,1697095589,1697095605,,,,,
comet-mysql,3.81ms,1.72ms,23.93ms,2016873,1697096457,1697096472,,,,,
comet-mysql,8.06ms,3.61ms,44.53ms,951714,1697096474,1697096489,,,,,
comet-mysql,16.19ms,7.92ms,95.70ms,475565,1697096491,1697096506,,,,,
comet-mysql,24.07ms,10.51ms,113.81ms,317566,1697096508,1697096523,,,,,
comet-mysql,32.05ms,14.00ms,134.97ms,238299,1697096525,1697096541,,,,,
compojure,100.17ms,193.96ms,2.46s,394211,1697097379,1697097394,,,,,
compojure,197.89ms,268.83ms,2.47s,72832,1697097396,1697097411,,,,,
compojure,432.63ms,922.25ms,7.99s,29498,1697097413,1697097428,,0.0,0.0,0.0,93.0
compojure,434.78ms,467.39ms,4.20s,22569,1697097430,1697097445,,,,,
compojure,502.37ms,415.41ms,3.66s,16448,1697097447,1697097463,,,,,
compojure-raw,8.51ms,11.34ms,184.94ms,1314997,1697098166,1697098181,,,,,
compojure-raw,17.84ms,16.82ms,207.86ms,509370,1697098183,1697098198,,,,,
compojure-raw,27.78ms,12.60ms,231.40ms,277534,1697098200,1697098215,,,,,
compojure-raw,40.41ms,24.21ms,403.56ms,196791,1697098217,1697098232,,,,,
compojure-raw,50.97ms,20.96ms,290.20ms,150506,1697098234,1697098249,,,,,
cowboy,18.88ms,1.24ms,39.78ms,401437,1697100366,1697100382,,,,,
cowboy,89.29ms,2.68ms,110.10ms,84809,1697100384,1697100399,,,,,
cowboy,178.71ms,6.07ms,193.57ms,42201,1697100401,1697100416,,,,,
cowboy,268.56ms,4.80ms,285.05ms,27918,1697100418,1697100433,,,,,
cowboy,359.68ms,4.41ms,374.49ms,20844,1697100435,1697100450,,,,,
crax,14.79ms,6.31ms,128.00ms,515425,1697104492,1697104507,,,,,
crax,20.70ms,9.24ms,146.49ms,368744,1697104510,1697104525,,,,,
crax,27.18ms,11.82ms,129.06ms,280163,1697104527,1697104542,,,,,
crax,34.31ms,13.16ms,184.35ms,222224,1697104544,1697104559,,,,,
crax,40.94ms,15.20ms,158.26ms,185446,1697104561,1697104576,,,,,
crystal,3.30ms,3.06ms,145.47ms,2389654,1697105232,1697105247,,,,,
crystal,15.92ms,3.99ms,171.17ms,479586,1697105249,1697105264,,,,,
crystal,31.86ms,6.04ms,254.99ms,238694,1697105266,1697105281,,,,,
crystal,47.75ms,7.09ms,186.57ms,158895,1697105283,1697105298,,,,,
crystal,63.63ms,8.35ms,190.49ms,119129,1697105300,1697105315,,,,,
crystal-radix,3.31ms,3.28ms,152.78ms,2389442,1697106202,1697106218,,,,,
crystal-radix,15.90ms,3.67ms,136.92ms,479482,1697106220,1697106235,,,,,
crystal-radix,31.84ms,6.44ms,210.62ms,239126,1697106237,1697106252,,,,,
crystal-radix,47.71ms,7.63ms,254.84ms,159101,1697106254,1697106269,,,,,
crystal-radix,63.65ms,8.67ms,244.81ms,119098,1697106271,1697106286,,,,,
cutelyst-pf-apg,2.71ms,0.93ms,17.39ms,2820060,1697108354,1697108369,,,,,
cutelyst-pf-apg,12.53ms,3.15ms,32.43ms,605563,1697108371,1697108386,,,,,
cutelyst-pf-apg,23.77ms,6.39ms,58.93ms,318944,1697108388,1697108403,,,,,
cutelyst-pf-apg,34.46ms,7.98ms,88.07ms,219958,1697108405,1697108421,,,,,
cutelyst-pf-apg,48.54ms,13.93ms,129.60ms,156088,1697108423,1697108438,,,,,
cutelyst-pf-my,11.94ms,3.79ms,40.76ms,635606,1697109753,1697109768,,,,,
cutelyst-pf-my,41.55ms,12.83ms,112.01ms,182322,1697109770,1697109785,,,,,
cutelyst-pf-my,81.14ms,26.17ms,210.02ms,93333,1697109787,1697109802,,,,,
cutelyst-pf-my,124.10ms,44.51ms,335.88ms,60947,1697109804,1697109819,,,,,
cutelyst-pf-my,176.41ms,44.39ms,457.29ms,42805,1697109821,1697109836,,,,,
cutelyst-pf-pg,6.68ms,2.01ms,30.03ms,1136027,1697110451,1697110466,,,,,
cutelyst-pf-pg,23.42ms,7.39ms,69.37ms,324342,1697110468,1697110484,,,,,
cutelyst-pf-pg,42.76ms,15.17ms,138.33ms,177346,1697110486,1697110501,,,,,
cutelyst-pf-pg,63.90ms,18.60ms,147.38ms,118550,1697110503,1697110518,,,,,
cutelyst-pf-pg,83.54ms,25.30ms,208.72ms,90600,1697110520,1697110535,,,,,
cutelyst-thread-apg,2.13ms,516.70us,18.94ms,3562391,1697112270,1697112285,,,,,
cutelyst-thread-apg,13.36ms,4.17ms,50.40ms,567937,1697112287,1697112302,,,,,
cutelyst-thread-apg,32.41ms,8.96ms,76.54ms,233908,1697112304,1697112319,,,,,
cutelyst-thread-apg,42.97ms,12.48ms,97.01ms,176311,1697112321,1697112336,,,,,
cutelyst-thread-apg,61.61ms,18.08ms,129.11ms,122829,1697112338,1697112353,,,,,
cutelyst-thread-my,11.82ms,3.32ms,46.08ms,641824,1697113640,1697113655,,,,,
cutelyst-thread-my,43.42ms,13.11ms,116.68ms,174724,1697113657,1697113672,,,,,
cutelyst-thread-my,81.98ms,29.76ms,308.63ms,92558,1697113674,1697113689,,,,,
cutelyst-thread-my,130.84ms,40.95ms,354.40ms,57787,1697113691,1697113706,,,,,
cutelyst-thread-my,177.39ms,65.06ms,623.46ms,42737,1697113708,1697113724,,,,,
cutelyst-thread-pg,7.15ms,2.02ms,31.87ms,1061395,1697114936,1697114951,,,,,
cutelyst-thread-pg,23.73ms,7.05ms,81.00ms,319743,1697114953,1697114968,,,,,
cutelyst-thread-pg,41.24ms,15.27ms,153.47ms,184459,1697114970,1697114985,,,,,
cutelyst-thread-pg,66.42ms,18.91ms,189.99ms,114137,1697114987,1697115003,,,,,
cutelyst-thread-pg,87.03ms,25.25ms,253.50ms,87015,1697115005,1697115020,,,,,
dart,4.10ms,1.60ms,51.46ms,1894638,1697116615,1697116630,,,,,
dart,12.20ms,2.50ms,28.62ms,621934,1697116632,1697116647,,,,,
dart,24.38ms,3.78ms,40.15ms,311079,1697116649,1697116664,,,,,
dart,36.59ms,7.19ms,57.04ms,207145,1697116666,1697116681,,,,,
dart,48.73ms,8.17ms,71.38ms,155411,1697116683,1697116698,,,,,
ditsmod-mysql,6.93ms,1.33ms,30.70ms,1095849,1697118679,1697118695,,,,,
ditsmod-mysql,26.47ms,3.45ms,51.67ms,286330,1697118697,1697118712,,,,,
ditsmod-mysql,49.96ms,6.78ms,94.81ms,151606,1697118714,1697118729,,,,,
ditsmod-mysql,74.69ms,8.51ms,123.87ms,101283,1697118731,1697118746,,,,,
ditsmod-mysql,96.90ms,12.14ms,159.14ms,78015,1697118748,1697118763,,,,,
ditsmod-postgres,3.06ms,1.05ms,48.57ms,2505775,1697119452,1697119467,,,,,
ditsmod-postgres,5.70ms,2.26ms,59.84ms,1346552,1697119469,1697119484,,,,,
ditsmod-postgres,8.96ms,3.25ms,76.69ms,851930,1697119486,1697119501,,,,,
ditsmod-postgres,12.81ms,4.64ms,83.60ms,596994,1697119503,1697119518,,,,,
ditsmod-postgres,16.66ms,5.47ms,94.31ms,457720,1697119520,1697119535,,,,,
django,30.27ms,11.25ms,138.72ms,250940,1697120726,1697120741,,,,,
django,96.45ms,31.26ms,338.84ms,78659,1697120743,1697120758,,,,,
django,176.45ms,54.67ms,518.46ms,42876,1697120760,1697120775,,,,,
django,256.06ms,79.26ms,681.84ms,29435,1697120777,1697120793,,,,,
django,334.88ms,103.24ms,863.44ms,22419,1697120795,1697120810,,,,,
django-postgresql,28.66ms,10.59ms,127.10ms,266125,1697121484,1697121500,,,,,
django-postgresql,89.76ms,33.18ms,393.38ms,84674,1697121502,1697121517,,,,,
django-postgresql,162.97ms,46.69ms,453.71ms,46384,1697121519,1697121534,,,,,
django-postgresql,236.28ms,68.50ms,716.81ms,31908,1697121536,1697121551,,,,,
django-postgresql,308.81ms,92.91ms,850.37ms,24346,1697121553,1697121568,,,,,
dropwizard,13.82ms,14.87ms,110.29ms,763674,1697123922,1697123937,,,,,
dropwizard,23.01ms,22.68ms,136.01ms,393653,1697123939,1697123954,,,,,
dropwizard,32.77ms,27.00ms,151.55ms,252511,1697123956,1697123972,,,,,
dropwizard,41.60ms,26.81ms,345.15ms,189636,1697123974,1697123989,,,,,
dropwizard,50.45ms,23.74ms,340.57ms,152383,1697123991,1697124006,,,,,
dropwizard-mongodb,11.46ms,3.56ms,191.84ms,667803,1697124627,1697124642,,,,,
dropwizard-mongodb,45.50ms,4.19ms,87.60ms,166550,1697124644,1697124659,,,,,
dropwizard-mongodb,104.98ms,8.24ms,159.72ms,72069,1697124661,1697124676,,,,,
dropwizard-mongodb,175.97ms,12.34ms,216.46ms,42926,1697124678,1697124694,,,,,
dropwizard-mongodb,235.35ms,15.20ms,270.87ms,31985,1697124696,1697124711,,,,,
dropwizard-postgres,11.50ms,12.09ms,86.25ms,879812,1697125288,1697125303,,,,,
dropwizard-postgres,17.44ms,18.88ms,136.43ms,605518,1697125305,1697125321,,,,,
dropwizard-postgres,21.34ms,20.52ms,121.14ms,414483,1697125323,1697125338,,,,,
dropwizard-postgres,25.70ms,21.00ms,172.32ms,322142,1697125340,1697125355,,,,,
dropwizard-postgres,28.62ms,14.85ms,127.03ms,269002,1697125357,1697125372,,,,,
duckphp,11.39ms,7.37ms,107.43ms,702544,1697126184,1697126199,,,,,
duckphp,15.52ms,9.86ms,210.02ms,512382,1697126201,1697126216,,,,,
duckphp,23.16ms,15.14ms,270.42ms,347076,1697126218,1697126234,,,,,
duckphp,32.07ms,13.06ms,284.50ms,239536,1697126236,1697126251,,,,,
duckphp,42.19ms,14.69ms,289.77ms,181072,1697126253,1697126268,,,,,
duct,6.52ms,2.59ms,214.04ms,1163482,1697127155,1697127170,,,,,
duct,28.90ms,3.32ms,235.86ms,258977,1697127172,1697127187,,,,,
duct,56.93ms,5.78ms,256.88ms,131306,1697127189,1697127204,,,,,
duct,84.39ms,9.91ms,299.28ms,87604,1697127206,1697127222,,,,,
duct,112.68ms,11.13ms,325.43ms,65861,1697127224,1697127239,,,,,
duct-aleph,31.74ms,108.43ms,950.79ms,810393,1697127964,1697127979,,,,,
duct-aleph,32.88ms,20.16ms,223.14ms,239185,1697127981,1697127996,,,,,
duct-aleph,63.10ms,28.09ms,303.50ms,120871,1697127998,1697128013,,,,,
duct-aleph,94.65ms,33.99ms,296.75ms,79919,1697128015,1697128030,,,,,
duct-aleph,128.31ms,40.56ms,396.77ms,58905,1697128032,1697128048,,,,,
duct-httpkit,46.18ms,5.43ms,256.23ms,163274,1697128773,1697128788,,,,,
duct-httpkit,178.69ms,14.04ms,196.72ms,42139,1697128790,1697128805,,,,,
duct-httpkit,334.87ms,30.67ms,355.34ms,22372,1697128807,1697128822,,,,,
duct-httpkit,471.77ms,56.68ms,614.20ms,15633,1697128824,1697128839,,,,,
duct-httpkit,607.12ms,87.07ms,815.61ms,12108,1697128841,1697128856,,,,,
easyrpc,1.76ms,1.24ms,28.83ms,4672177,1697129925,1697129940,,,,,
easyrpc,6.90ms,1.33ms,35.45ms,1102717,1697129942,1697129957,,,,,
easyrpc,13.57ms,1.91ms,40.31ms,559332,1697129959,1697129974,,,,,
easyrpc,20.43ms,2.10ms,45.43ms,371305,1697129976,1697129991,,,,,
easyrpc,26.83ms,2.73ms,57.01ms,282545,1697129993,1697130008,,,,,
echo,4.45ms,5.41ms,69.42ms,2654904,1697130914,1697130929,,,,,
echo,13.28ms,10.33ms,94.49ms,619786,1697130931,1697130946,,,,,
echo,25.17ms,13.89ms,117.32ms,306497,1697130948,1697130964,,,,,
echo,36.62ms,16.71ms,162.25ms,208248,1697130966,1697130981,,,,,
echo,48.86ms,19.30ms,176.00ms,155414,1697130983,1697130998,,,,,
elixir-plug-ecto,8.62ms,2.94ms,108.25ms,892557,1697132590,1697132605,,,,,
elixir-plug-ecto,30.70ms,2.33ms,92.76ms,247092,1697132607,1697132622,,,,,
elixir-plug-ecto,61.62ms,2.45ms,108.24ms,122878,1697132624,1697132639,,,,,
elixir-plug-ecto,92.90ms,3.83ms,154.13ms,81484,1697132641,1697132657,,,,,
elixir-plug-ecto,124.56ms,4.99ms,189.64ms,60764,1697132659,1697132674,,,,,
elysia-postgres,2.19ms,1.48ms,31.51ms,3769877,1697134213,1697134228,,,,,
elysia-postgres,5.12ms,2.48ms,36.70ms,1496209,1697134230,1697134245,,,,,
elysia-postgres,9.94ms,4.82ms,60.41ms,771027,1697134247,1697134262,,,,,
elysia-postgres,15.26ms,4.79ms,57.84ms,498103,1697134264,1697134279,,,,,
elysia-postgres,20.66ms,7.02ms,87.01ms,368081,1697134281,1697134296,,,,,
emmett,26.50ms,8.48ms,164.95ms,287861,1697135330,1697135345,,,,,
emmett,70.20ms,16.69ms,189.05ms,107826,1697135347,1697135362,,,,,
emmett,122.97ms,27.06ms,337.35ms,61429,1697135364,1697135379,,,,,
emmett,179.02ms,63.43ms,698.25ms,42442,1697135381,1697135397,,,,,
emmett,228.58ms,78.06ms,779.98ms,32981,1697135399,1697135414,,,,,
es4x,2.72ms,546.27us,16.59ms,2792271,1697136154,1697136169,,,,,
es4x,12.56ms,2.09ms,36.23ms,603550,1697136171,1697136186,,,,,
es4x,22.00ms,2.81ms,52.62ms,344707,1697136188,1697136203,,,,,
es4x,33.71ms,5.79ms,75.77ms,224715,1697136205,1697136220,,,,,
es4x,43.02ms,7.88ms,97.82ms,176167,1697136222,1697136237,,,,,
express-mongodb,15.37ms,5.39ms,113.73ms,501999,1697138349,1697138364,,,,,
express-mongodb,39.16ms,7.74ms,136.74ms,194219,1697138366,1697138381,,,,,
express-mongodb,67.61ms,12.03ms,174.13ms,112150,1697138383,1697138399,,,,,
express-mongodb,96.90ms,17.57ms,208.73ms,78068,1697138401,1697138416,,,,,
express-mongodb,126.81ms,19.95ms,305.46ms,59631,1697138418,1697138433,,,,,
express-mysql,14.68ms,5.24ms,111.08ms,525139,1697138991,1697139006,,,,,
express-mysql,43.16ms,7.28ms,177.21ms,176005,1697139008,1697139024,,,,,
express-mysql,74.74ms,9.63ms,205.75ms,101303,1697139026,1697139041,,,,,
express-mysql,106.33ms,13.31ms,229.95ms,71129,1697139043,1697139058,,,,,
express-mysql,137.84ms,17.90ms,332.33ms,54829,1697139060,1697139075,,,,,
express-postgres,14.68ms,5.56ms,116.09ms,526693,1697139626,1697139642,,,,,
express-postgres,32.05ms,10.23ms,214.60ms,239248,1697139644,1697139659,,,,,
express-postgres,56.58ms,9.51ms,209.80ms,134221,1697139661,1697139676,,,,,
express-postgres,80.64ms,20.04ms,204.93ms,93900,1697139678,1697139693,,,,,
express-postgres,104.89ms,15.75ms,254.91ms,72095,1697139695,1697139710,,,,,
falcon,12.12ms,3.53ms,41.54ms,627078,1697141858,1697141873,,,,,
falcon,30.85ms,8.46ms,73.75ms,245575,1697141875,1697141890,,,,,
falcon,53.93ms,14.57ms,114.74ms,140395,1697141892,1697141907,,,,,
falcon,76.94ms,20.53ms,156.91ms,98326,1697141909,1697141925,,,,,
falcon,99.75ms,26.62ms,201.49ms,75793,1697141927,1697141942,,,,,
falcon-asgi,25.21ms,18.28ms,248.80ms,324164,1697142754,1697142769,,,,,
falcon-asgi,67.07ms,38.02ms,310.64ms,115137,1697142771,1697142786,,,,,
falcon-asgi,124.34ms,81.78ms,744.61ms,63806,1697142788,1697142803,,,,,
falcon-asgi,179.12ms,116.33ms,1.30s,44119,1697142805,1697142820,,,,,
falcon-asgi,230.00ms,141.90ms,1.54s,33865,1697142822,1697142837,,,,,
falcon-bjoern,16.52ms,4.57ms,201.30ms,460358,1697143648,1697143663,,,,,
falcon-bjoern,50.48ms,15.05ms,481.54ms,151156,1697143665,1697143680,,,,,
falcon-bjoern,94.56ms,41.29ms,1.12s,81595,1697143682,1697143697,,,,,
falcon-bjoern,141.42ms,65.85ms,1.59s,54808,1697143699,1697143715,,,,,
falcon-bjoern,210.26ms,91.42ms,2.45s,36682,1697143717,1697143732,,,,,
falcon-fastwsgi,14.11ms,4.57ms,64.89ms,539980,1697144559,1697144574,,,,,
falcon-fastwsgi,41.50ms,12.84ms,191.88ms,183573,1697144576,1697144591,,,,,
falcon-fastwsgi,76.74ms,25.81ms,331.56ms,99172,1697144593,1697144608,,,,,
falcon-fastwsgi,114.21ms,38.49ms,494.23ms,66601,1697144610,1697144625,,,,,
falcon-fastwsgi,152.85ms,52.29ms,585.41ms,49730,1697144627,1697144643,,,,,
falcon-orjson,11.45ms,3.41ms,33.94ms,664363,1697145459,1697145474,,,,,
falcon-orjson,29.89ms,8.07ms,68.74ms,253484,1697145476,1697145492,,,,,
falcon-orjson,52.81ms,14.19ms,122.04ms,143372,1697145494,1697145509,,,,,
falcon-orjson,75.63ms,20.21ms,161.45ms,100010,1697145511,1697145526,,,,,
falcon-orjson,98.12ms,26.27ms,195.46ms,77055,1697145528,1697145543,,,,,
falcon-pypy3,13.13ms,3.72ms,177.04ms,539779,1697146132,1697146147,,,,,
falcon-pypy3,24.83ms,4.43ms,172.46ms,304125,1697146149,1697146164,,,,,
falcon-pypy3,43.51ms,6.51ms,200.81ms,173877,1697146166,1697146181,,,,,
falcon-pypy3,52.80ms,5.92ms,214.47ms,143151,1697146183,1697146199,,,,,
falcon-pypy3,66.69ms,6.37ms,197.72ms,113294,1697146201,1697146216,,,,,
falcon-waitress,276.87ms,350.26ms,4.65s,7356,1697148839,1697148854,,,,,
falcon-waitress,548.25ms,305.90ms,3.60s,3406,1697148856,1697148871,,,,,
falcon-waitress,915.75ms,363.80ms,3.42s,2013,1697148873,1697148889,,,,,
falcon-waitress,1.40s,649.43ms,4.84s,1296,1697148891,1697148906,,,,,
falcon-waitress,1.96s,1.03s,6.32s,917,1697148908,1697148923,,,,,
fastapi,10.21ms,4.15ms,70.68ms,751880,1697149631,1697149646,,,,,
fastapi,18.78ms,8.88ms,365.60ms,411501,1697149648,1697149663,,,,,
fastapi,28.82ms,13.20ms,524.49ms,268771,1697149665,1697149680,,,,,
fastapi,36.92ms,10.67ms,431.55ms,206643,1697149682,1697149697,,,,,
fastapi,44.72ms,10.10ms,350.62ms,170008,1697149699,1697149714,,,,,
fastapi-gunicorn-orjson,9.92ms,3.81ms,116.41ms,772074,1697150504,1697150519,,,,,
fastapi-gunicorn-orjson,18.49ms,5.03ms,232.13ms,412287,1697150521,1697150536,,,,,
fastapi-gunicorn-orjson,28.38ms,12.80ms,676.84ms,271047,1697150538,1697150553,,,,,
fastapi-gunicorn-orjson,36.58ms,9.42ms,400.42ms,208287,1697150555,1697150570,,,,,
fastapi-gunicorn-orjson,45.21ms,14.06ms,563.51ms,169092,1697150572,1697150587,,,,,
fastapi-gunicorn-orm,30.91ms,19.14ms,273.11ms,255012,1697151034,1697151049,,,,,
fastapi-gunicorn-orm,80.47ms,45.73ms,456.15ms,96367,1697151051,1697151066,,,,,
fastapi-gunicorn-orm,135.22ms,49.49ms,413.28ms,55807,1697151068,1697151083,,,,,
fastapi-gunicorn-orm,208.96ms,141.45ms,1.46s,38891,1697151085,1697151100,,,,,
fastapi-gunicorn-orm,251.99ms,107.93ms,932.98ms,30143,1697151102,1697151117,,,,,
fastapi-hypercorn,47.68ms,3.99ms,137.92ms,158829,1697151810,1697151825,,,,,
fastapi-hypercorn,50.15ms,4.62ms,175.60ms,151087,1697151827,1697151842,,,,,
fastapi-hypercorn,52.67ms,5.22ms,143.93ms,143831,1697151844,1697151859,,,,,
fastapi-hypercorn,56.47ms,7.17ms,157.68ms,134145,1697151861,1697151876,,,,,
fastapi-hypercorn,59.97ms,8.36ms,164.24ms,126246,1697151878,1697151893,,,,,
fastapi-hypercorn-orjson,47.34ms,3.60ms,124.10ms,160073,1697152681,1697152696,,,,,
fastapi-hypercorn-orjson,49.95ms,4.17ms,140.80ms,151669,1697152698,1697152713,,,,,
fastapi-hypercorn-orjson,52.39ms,5.55ms,172.19ms,144660,1697152715,1697152730,,,,,
fastapi-hypercorn-orjson,56.54ms,7.49ms,194.03ms,134084,1697152732,1697152748,,,,,
fastapi-hypercorn-orjson,60.38ms,8.65ms,177.11ms,125549,1697152750,1697152765,,,,,
fastapi-uvicorn,10.57ms,3.54ms,107.37ms,720738,1697154183,1697154198,,,,,
fastapi-uvicorn,18.71ms,7.49ms,428.86ms,409333,1697154200,1697154215,,,,,
fastapi-uvicorn,28.19ms,11.62ms,574.98ms,271966,1697154217,1697154233,,,,,
fastapi-uvicorn,36.74ms,11.97ms,416.06ms,208044,1697154235,1697154250,,,,,
fastapi-uvicorn,45.02ms,11.52ms,383.20ms,169195,1697154252,1697154267,,,,,
fastapi-uvicorn-orjson,10.45ms,3.43ms,68.33ms,728031,1697155056,1697155071,,,,,
fastapi-uvicorn-orjson,18.60ms,6.77ms,325.64ms,410584,1697155073,1697155088,,,,,
fastapi-uvicorn-orjson,28.41ms,9.06ms,395.49ms,269221,1697155090,1697155105,,,,,
fastapi-uvicorn-orjson,36.34ms,8.61ms,425.66ms,209287,1697155107,1697155122,,,,,
fastapi-uvicorn-orjson,44.58ms,10.22ms,406.50ms,170607,1697155124,1697155140,,,,,
fasthttp,2.48ms,3.23ms,60.74ms,4915722,1697156060,1697156075,,,,,
fasthttp,7.29ms,4.40ms,54.97ms,1077756,1697156077,1697156093,,,,,
fasthttp,14.21ms,6.58ms,70.94ms,538991,1697156095,1697156110,,,,,
fasthttp,21.23ms,8.28ms,78.51ms,358417,1697156112,1697156127,,,,,
fasthttp,28.27ms,9.73ms,96.88ms,268427,1697156129,1697156144,,,,,
fasthttp-prefork,1.71ms,1.87ms,31.55ms,5345287,1697157072,1697157087,,,,,
fasthttp-prefork,7.57ms,5.52ms,105.15ms,1092964,1697157089,1697157104,,,,,
fasthttp-prefork,15.52ms,12.21ms,197.37ms,544236,1697157106,1697157121,,,,,
fasthttp-prefork,23.22ms,18.15ms,291.68ms,362560,1697157123,1697157138,,,,,
fasthttp-prefork,31.23ms,25.14ms,456.93ms,271580,1697157140,1697157156,,,,,
fastify,6.74ms,3.65ms,79.72ms,1165570,1697158119,1697158134,,,,,
fastify,22.23ms,5.96ms,79.33ms,341581,1697158136,1697158151,,,,,
fastify,44.32ms,10.19ms,103.18ms,170922,1697158153,1697158168,,,,,
fastify,66.45ms,13.36ms,124.69ms,113895,1697158170,1697158186,,,,,
fastify,88.71ms,26.18ms,173.11ms,85219,1697158188,1697158203,,,,,
fastify-mysql,5.55ms,2.00ms,82.25ms,1379232,1697158854,1697158869,,,,,
fastify-mysql,17.54ms,2.87ms,87.09ms,432677,1697158871,1697158886,,,,,
fastify-mysql,32.36ms,7.04ms,130.60ms,234368,1697158888,1697158903,,,,,
fastify-mysql,47.31ms,10.40ms,167.96ms,160146,1697158905,1697158920,,,,,
fastify-mysql,63.35ms,16.53ms,195.54ms,119800,1697158922,1697158937,,,,,
fastify-postgres,7.05ms,1.66ms,63.94ms,1079457,1697159481,1697159496,,,,,
fastify-postgres,24.99ms,4.07ms,81.75ms,303422,1697159498,1697159513,,,,,
fastify-postgres,47.35ms,9.51ms,122.06ms,160007,1697159515,1697159530,,,,,
fastify-postgres,69.07ms,19.49ms,170.62ms,109558,1697159532,1697159547,,,,,
fastify-postgres,92.59ms,16.05ms,205.01ms,81687,1697159549,1697159564,,,,,
fastwsgi-asgi,8.26ms,4.51ms,106.87ms,960903,1697160620,1697160635,,,,,
fastwsgi-asgi,16.45ms,5.48ms,153.86ms,463995,1697160637,1697160652,,,,,
fastwsgi-asgi,25.01ms,7.35ms,196.01ms,304019,1697160654,1697160669,,,,,
fastwsgi-asgi,32.55ms,10.22ms,245.73ms,233671,1697160671,1697160686,,,,,
fastwsgi-asgi,39.78ms,11.56ms,175.33ms,190674,1697160688,1697160703,,,,,
feathersjs,21.82ms,7.17ms,159.53ms,352996,1697162211,1697162227,,,,,
feathersjs,48.89ms,10.24ms,222.42ms,155460,1697162229,1697162244,,,,,
feathersjs,78.72ms,11.46ms,218.78ms,96269,1697162246,1697162261,,,,,
feathersjs,110.90ms,15.48ms,256.35ms,68175,1697162263,1697162278,,,,,
feathersjs,146.24ms,25.45ms,306.71ms,51674,1697162280,1697162295,,,,,
