frameworks,latencyAvg,latencyStdev,latencyMax,totalRequests,startTime,endTime,5xx,connect,read,write,timeout
vertx-web-kotlin-coroutines-postgres,3.00ms,5.14ms,84.87ms,3152124.0,1697551315,1697551330,,,,,
vertx-web-kotlin-coroutines-postgres,8.58ms,2.40ms,74.70ms,895389.0,1697551332,1697551347,,,,,
vertx-web-kotlin-coroutines-postgres,15.70ms,1.53ms,45.30ms,483246.0,1697551349,1697551364,,,,,
vertx-web-kotlin-coroutines-postgres,23.07ms,2.25ms,44.92ms,328719.0,1697551366,1697551381,,,,,
vertx-web-kotlin-coroutines-postgres,30.78ms,3.09ms,72.83ms,246339.0,1697551383,1697551398,,,,,
vertx-web-kotlinx-postgresql,6.77ms,18.65ms,173.53ms,2928685.0,1697552418,1697552433,,,,,
vertx-web-kotlinx-postgresql,8.51ms,2.42ms,65.87ms,902227.0,1697552435,1697552450,,,,,
vertx-web-kotlinx-postgresql,15.63ms,1.38ms,41.44ms,485629.0,1697552452,1697552467,,,,,
vertx-web-kotlinx-postgresql,22.80ms,2.24ms,46.69ms,332286.0,1697552469,1697552485,,,,,
vertx-web-kotlinx-postgresql,30.45ms,3.36ms,78.55ms,248974.0,1697552487,1697552502,,,,,
vertx-web-postgres,3.25ms,6.82ms,121.79ms,3158927.0,1697553050,1697553065,,,,,
vertx-web-postgres,8.50ms,2.57ms,68.50ms,904950.0,1697553067,1697553082,,,,,
vertx-web-postgres,15.61ms,1.67ms,39.24ms,485722.0,1697553084,1697553099,,,,,
vertx-web-postgres,22.96ms,2.17ms,43.68ms,330042.0,1697553101,1697553116,,,,,
vertx-web-postgres,30.64ms,3.02ms,70.12ms,247465.0,1697553118,1697553133,,,,,
vertx-web-scala,3.37ms,6.22ms,129.17ms,2630347.0,1697553714,1697553729,,,,,
vertx-web-scala,9.56ms,4.39ms,59.85ms,807936.0,1697553731,1697553747,,,,,
vertx-web-scala,17.05ms,6.18ms,59.55ms,445949.0,1697553749,1697553764,,,,,
vertx-web-scala,24.86ms,8.19ms,79.52ms,305225.0,1697553766,1697553781,,,,,
vertx-web-scala,32.77ms,9.84ms,93.76ms,231389.0,1697553783,1697553798,,,,,
